Entity,Code,Year,"Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages"
Panama,PAN,1972,82.594284
Panama,PAN,1973,78.13354
Panama,PAN,1974,71.07615
Panama,PAN,1975,58.639236
Panama,PAN,1976,57.926937
Panama,PAN,1977,54.85365
Panama,PAN,1978,38.92799
Panama,PAN,1979,40.418415
Panama,PAN,1980,38.528496
Panama,PAN,1981,34.153366
Panama,PAN,1982,31.645304
Panama,PAN,1983,30.79046
Panama,PAN,1984,32.65598
Panama,PAN,1985,32.02126
Panama,PAN,1986,31.43449
Panama,PAN,1987,29.150864
Panama,PAN,1988,27.034122
Panama,PAN,1989,25.540777
Panama,PAN,1996,17.327469
Panama,PAN,1997,16.757444
Panama,PAN,1998,38.070415
Panama,PAN,1999,35.232067
Panama,PAN,2000,34.62549
Panama,PAN,2001,36.249058
Panama,PAN,2002,31.30556
Panama,PAN,2003,31.15525
Panama,PAN,2004,30.720772
Panama,PAN,2005,35.719936
Panama,PAN,2006,32.303005
Panama,PAN,2007,35.90585
Panama,PAN,2008,36.660595
Panama,PAN,2009,37.18748
Panama,PAN,2010,37.388824
Panama,PAN,2011,33.18421
Panama,PAN,2012,31.640902
Panama,PAN,2013,33.28509
Panama,PAN,2014,32.6063
Panama,PAN,2019,24.594547
Panama,PAN,2018,27.076654
Panama,PAN,2017,30.379215
Panama,PAN,2016,29.256561
Panama,PAN,2015,29.699306
Paraguay,PRY,2000,23.398394
Paraguay,PRY,2001,20.681097
Paraguay,PRY,2002,20.5939
Paraguay,PRY,2003,21.838324
Paraguay,PRY,2004,24.714294
Paraguay,PRY,2005,25.668974
Paraguay,PRY,2006,23.696732
Paraguay,PRY,2007,22.590826
Paraguay,PRY,2008,23.344128
Paraguay,PRY,2009,22.95955
Paraguay,PRY,2010,24.279654
Paraguay,PRY,2011,24.686567
Paraguay,PRY,2012,21.668646
Paraguay,PRY,2013,26.957266
Paraguay,PRY,2014,17.110697
Paraguay,PRY,2020,16.94054
Paraguay,PRY,2019,16.933125
Paraguay,PRY,2018,15.8867235
Paraguay,PRY,2017,14.560944
Paraguay,PRY,2016,19.494501
Paraguay,PRY,2015,17.514042
Peru,PER,1995,38.93823
Peru,PER,1996,35.06958
Peru,PER,1997,30.614618
Peru,PER,1998,34.888435
Peru,PER,1999,31.728971
Peru,PER,2000,33.92929
Peru,PER,2001,35.534103
Peru,PER,2002,36.503128
Peru,PER,2003,33.221184
Peru,PER,2004,35.698624
Peru,PER,2005,50.413296
Peru,PER,2006,40.691635
Peru,PER,2007,42.568417
Peru,PER,2008,41.501026
Peru,PER,2009,48.48992
Peru,PER,2010,41.677948
Peru,PER,2011,35.349754
Peru,PER,2012,39.094772
Peru,PER,2013,38.10605
Peru,PER,2014,37.679234
Peru,PER,2020,19.987007
Peru,PER,2019,24.87913
Peru,PER,2018,25.220661
Peru,PER,2017,32.20767
Peru,PER,2016,22.814827
Peru,PER,2015,25.989079
Philippines,PHL,1963,232.38896
Philippines,PHL,1964,237.67278
Philippines,PHL,1965,245.0808
Philippines,PHL,1966,244.80385
Philippines,PHL,1967,226.2497
Philippines,PHL,1968,237.11124
Philippines,PHL,1969,229.64902
Philippines,PHL,1992,115.18786
Philippines,PHL,1993,112.42197
Philippines,PHL,1994,102.228294
Philippines,PHL,1995,105.4002
Philippines,PHL,1996,106.88304
Philippines,PHL,1997,104.16036
Philippines,PHL,1998,112.08286
Philippines,PHL,1999,103.53106
Philippines,PHL,2000,99.712494
Philippines,PHL,2001,94.23703
Philippines,PHL,2002,93.55367
Philippines,PHL,2003,85.49753
Philippines,PHL,2006,79.54769
Philippines,PHL,2007,74.99441
Philippines,PHL,2008,75.5915
Philippines,PHL,2009,77.82534
Philippines,PHL,2010,73.015465
Philippines,PHL,2011,69.883316
Philippines,PHL,2014,55.526207
Philippines,PHL,2019,51.217678
Philippines,PHL,2018,50.897163
Philippines,PHL,2017,52.94063
Philippines,PHL,2016,58.74543
Poland,POL,1959,86.14665
Poland,POL,1960,68.92797
Poland,POL,1961,69.339386
Poland,POL,1962,69.74968
Poland,POL,1963,69.49429
Poland,POL,1964,63.558342
Poland,POL,1965,56.6797
Poland,POL,1966,51.31022
Poland,POL,1967,47.453957
Poland,POL,1968,40.96203
Poland,POL,1969,41.02322
Poland,POL,1970,34.082508
Poland,POL,1971,32.06044
Poland,POL,1972,26.04157
Poland,POL,1973,23.277666
Poland,POL,1974,19.232943
Poland,POL,1975,18.929478
Poland,POL,1976,18.709028
Poland,POL,1977,18.48397
Poland,POL,1978,17.391571
Poland,POL,1979,16.073195
Poland,POL,1980,16.010258
Poland,POL,1981,14.217117
Poland,POL,1982,13.240191
Poland,POL,1983,12.605866
Poland,POL,1984,11.755783
Poland,POL,1985,11.489995
Poland,POL,1986,9.921021
Poland,POL,1987,9.619436
Poland,POL,1988,9.25748
Poland,POL,1989,9.003926
Poland,POL,1990,8.790528
Poland,POL,1991,8.373848
Poland,POL,1992,8.1000185
Poland,POL,1993,7.663344
Poland,POL,1994,7.147038
Poland,POL,1995,6.7062054
Poland,POL,1996,6.1162405
Poland,POL,1999,5.922186
Poland,POL,2000,6.076339
Poland,POL,2001,5.6190224
Poland,POL,2002,5.7154703
Poland,POL,2003,5.5730624
Poland,POL,2004,5.092567
Poland,POL,2005,5.166345
Poland,POL,2006,5.245102
Poland,POL,2007,4.948507
Poland,POL,2008,5.6252036
Poland,POL,2009,5.7016964
Poland,POL,2010,5.4219546
Poland,POL,2011,5.8387346
Poland,POL,2012,4.7114944
Poland,POL,2013,3.7381332
Poland,POL,2014,3.565499
Poland,POL,2020,2.791116
Poland,POL,2019,2.8481421
Poland,POL,2018,3.1677015
Poland,POL,2017,3.2580988
Poland,POL,2016,3.3882635
Poland,POL,2015,3.4300997
Portugal,PRT,1955,190.4286
Portugal,PRT,1956,161.0965
Portugal,PRT,1957,167.04521
Portugal,PRT,1958,152.47844
Portugal,PRT,1959,156.62144
Portugal,PRT,1960,130.43494
Portugal,PRT,1961,151.02199
Portugal,PRT,1962,122.72758
Portugal,PRT,1963,109.17485
Portugal,PRT,1964,106.66033
Portugal,PRT,1965,89.90635
Portugal,PRT,1966,88.23774
Portugal,PRT,1967,75.227
Portugal,PRT,1968,74.09334
Portugal,PRT,1969,62.36565
Portugal,PRT,1970,63.15717
Portugal,PRT,1971,56.742302
Portugal,PRT,1972,38.597424
Portugal,PRT,1973,47.146633
Portugal,PRT,1974,29.602928
Portugal,PRT,1975,23.271036
Portugal,PRT,1976,22.966347
Portugal,PRT,1977,22.476416
Portugal,PRT,1978,20.23146
Portugal,PRT,1979,17.102507
Portugal,PRT,1980,15.829489
Portugal,PRT,1981,13.736446
Portugal,PRT,1982,12.131951
Portugal,PRT,1983,11.683047
Portugal,PRT,1984,10.024328
Portugal,PRT,1985,9.841796
Portugal,PRT,1986,8.961907
Portugal,PRT,1987,7.303409
Portugal,PRT,1988,8.888433
Portugal,PRT,1989,9.168174
Portugal,PRT,1990,8.656967
Portugal,PRT,1991,9.789265
Portugal,PRT,1992,10.405993
Portugal,PRT,1993,13.181158
Portugal,PRT,1994,13.444459
Portugal,PRT,1995,17.568687
Portugal,PRT,1996,19.71651
Portugal,PRT,1997,18.584478
Portugal,PRT,1998,18.048292
Portugal,PRT,1999,19.384422
Portugal,PRT,2000,18.389292
Portugal,PRT,2001,16.387896
Portugal,PRT,2002,15.864466
Portugal,PRT,2003,16.771566
Portugal,PRT,2007,14.956442
Portugal,PRT,2008,14.810527
Portugal,PRT,2009,14.161267
Portugal,PRT,2010,13.805729
Portugal,PRT,2011,11.882488
Portugal,PRT,2012,11.476024
Portugal,PRT,2013,11.548002
Portugal,PRT,2014,10.393943
Portugal,PRT,2019,7.557268
Portugal,PRT,2018,8.678991
Portugal,PRT,2017,8.299169
Portugal,PRT,2016,8.779988
Portugal,PRT,2015,9.314356
Puerto Rico,PRI,1961,74.425835
Puerto Rico,PRI,1962,67.51767
Puerto Rico,PRI,1963,65.13606
Puerto Rico,PRI,1964,70.94846
Puerto Rico,PRI,1965,56.656036
Puerto Rico,PRI,1966,48.772343
Puerto Rico,PRI,1969,35.62379
Puerto Rico,PRI,1970,32.066578
Puerto Rico,PRI,1971,29.187344
Puerto Rico,PRI,1972,30.166643
Puerto Rico,PRI,1973,25.119236
Puerto Rico,PRI,1974,25.236717
Puerto Rico,PRI,1975,22.989418
Puerto Rico,PRI,1976,19.677788
Puerto Rico,PRI,1977,21.598583
Puerto Rico,PRI,1979,15.526578
Puerto Rico,PRI,1980,11.535928
Puerto Rico,PRI,1981,9.589417
Puerto Rico,PRI,1982,16.100328
Puerto Rico,PRI,1983,12.746633
Puerto Rico,PRI,1984,12.780737
Puerto Rico,PRI,1985,12.675481
Puerto Rico,PRI,1986,13.189326
Puerto Rico,PRI,1987,13.651072
Puerto Rico,PRI,1988,14.577058
Puerto Rico,PRI,1989,16.907358
Puerto Rico,PRI,1990,18.278742
Puerto Rico,PRI,1991,16.899534
Puerto Rico,PRI,1992,16.635254
Puerto Rico,PRI,1993,17.777401
Puerto Rico,PRI,1994,17.74057
Puerto Rico,PRI,1995,21.103157
Puerto Rico,PRI,1996,20.005245
Puerto Rico,PRI,1997,18.071491
Puerto Rico,PRI,1998,18.29536
Puerto Rico,PRI,1999,38.97234
Puerto Rico,PRI,2000,35.17516
Puerto Rico,PRI,2001,38.763737
Puerto Rico,PRI,2002,34.729645
Puerto Rico,PRI,2003,32.115562
Puerto Rico,PRI,2004,34.227386
Puerto Rico,PRI,2005,35.058933
Puerto Rico,PRI,2006,32.263428
Puerto Rico,PRI,2007,31.34571
Puerto Rico,PRI,2008,30.215853
Puerto Rico,PRI,2009,29.724606
Puerto Rico,PRI,2010,26.444778
Puerto Rico,PRI,2011,26.916937
Puerto Rico,PRI,2012,24.875824
Puerto Rico,PRI,2013,24.156557
Puerto Rico,PRI,2014,24.677301
Puerto Rico,PRI,2017,21.733217
Puerto Rico,PRI,2016,20.87453
Puerto Rico,PRI,2015,21.2998
Qatar,QAT,2021,16.088007
Qatar,QAT,2020,11.424686
Qatar,QAT,2019,10.040913
Qatar,QAT,2017,6.7559996
Qatar,QAT,2016,5.079653
Qatar,QAT,2015,7.73794
Qatar,QAT,2014,7.086269
Qatar,QAT,2013,4.570641
Qatar,QAT,2012,5.1436954
Qatar,QAT,2011,5.888129
Qatar,QAT,2010,12.462967
Qatar,QAT,2009,9.570051
Qatar,QAT,2008,8.622314
Qatar,QAT,2007,4.1560087
Qatar,QAT,2006,3.7719266
Qatar,QAT,2005,2.4370887
Qatar,QAT,2004,12.256673
Qatar,QAT,2001,35.7091
Qatar,QAT,1995,17.477995
Reunion,REU,2001,13.055889
Reunion,REU,2002,12.792791
Reunion,REU,2003,11.209151
Reunion,REU,2004,10.764777
Reunion,REU,2005,14.130597
Reunion,REU,2006,33.7046
Reunion,REU,2007,13.361933
Reunion,REU,2008,9.665863
Reunion,REU,2009,9.959401
Reunion,REU,2010,9.603648
Reunion,REU,2011,9.23115
Reunion,REU,2012,9.622569
Reunion,REU,2013,9.01768
Reunion,REU,2014,7.4041953
Reunion,REU,2016,8.115508
Reunion,REU,2015,7.839642
Romania,ROU,1959,90.82851
Romania,ROU,1960,87.725365
Romania,ROU,1961,84.02347
Romania,ROU,1962,73.94094
Romania,ROU,1963,52.695976
Romania,ROU,1964,59.54579
Romania,ROU,1965,53.53143
Romania,ROU,1966,53.11869
Romania,ROU,1967,50.84308
Romania,ROU,1968,53.055584
Romania,ROU,1969,42.66382
Romania,ROU,1970,38.194992
Romania,ROU,1971,31.759092
Romania,ROU,1972,26.851475
Romania,ROU,1973,21.445272
Romania,ROU,1974,18.658274
Romania,ROU,1975,16.7522
Romania,ROU,1976,13.632206
Romania,ROU,1977,13.771039
Romania,ROU,1978,12.160807
Romania,ROU,1980,12.131709
Romania,ROU,1981,12.019737
Romania,ROU,1982,13.017689
Romania,ROU,1983,10.661436
Romania,ROU,1984,10.276409
Romania,ROU,1985,11.187103
Romania,ROU,1986,12.603707
Romania,ROU,1987,14.527824
Romania,ROU,1988,13.081418
Romania,ROU,1989,13.753247
Romania,ROU,1990,14.625272
Romania,ROU,1991,13.543625
Romania,ROU,1992,15.059657
Romania,ROU,1993,16.638332
Romania,ROU,1994,17.190819
Romania,ROU,1995,16.954302
Romania,ROU,1996,17.945229
Romania,ROU,1997,18.832602
Romania,ROU,1998,17.321226
Romania,ROU,1999,16.480873
Romania,ROU,2000,15.779379
Romania,ROU,2001,16.596384
Romania,ROU,2002,15.85651
Romania,ROU,2003,14.379828
Romania,ROU,2004,13.207434
Romania,ROU,2005,11.541436
Romania,ROU,2006,11.024934
Romania,ROU,2007,10.172125
Romania,ROU,2008,10.2045965
Romania,ROU,2009,9.32671
Romania,ROU,2010,9.484641
Romania,ROU,2011,8.741832
Romania,ROU,2012,9.29083
Romania,ROU,2013,8.658322
Romania,ROU,2014,9.431413
Romania,ROU,2019,12.583775
Romania,ROU,2018,11.773272
Romania,ROU,2017,10.806237
Romania,ROU,2016,10.489969
Romania,ROU,2015,9.617666
Russia,RUS,1980,22.414087
Russia,RUS,1981,20.784763
Russia,RUS,1982,19.142076
Russia,RUS,1983,18.571976
Russia,RUS,1984,18.96389
Russia,RUS,1985,17.81249
Russia,RUS,1986,14.7196665
Russia,RUS,1987,14.112755
Russia,RUS,1988,13.67131
Russia,RUS,1989,13.087773
Russia,RUS,1990,12.525235
Russia,RUS,1991,12.477272
Russia,RUS,1992,13.549631
Russia,RUS,1993,17.83665
Russia,RUS,1994,20.30897
Russia,RUS,1995,21.040586
Russia,RUS,1996,21.456923
Russia,RUS,1997,20.571854
Russia,RUS,1998,18.872423
Russia,RUS,1999,23.782314
Russia,RUS,2000,23.944387
Russia,RUS,2001,23.200365
Russia,RUS,2002,23.853111
Russia,RUS,2003,23.775621
Russia,RUS,2004,23.553745
Russia,RUS,2005,24.771538
Russia,RUS,2006,22.791092
Russia,RUS,2007,21.921255
Russia,RUS,2008,21.943544
Russia,RUS,2009,21.489471
Russia,RUS,2010,21.288563
Russia,RUS,2011,21.276945
Russia,RUS,2012,20.172598
Russia,RUS,2013,19.898127
Russia,RUS,2014,20.209639
Russia,RUS,2019,19.645283
Russia,RUS,2018,21.086666
Russia,RUS,2017,21.420076
Russia,RUS,2016,21.77675
Russia,RUS,2015,21.023039
Saint Lucia,LCA,1968,65.38625
Saint Lucia,LCA,1972,91.39418
Saint Lucia,LCA,1973,74.09239
Saint Lucia,LCA,1975,70.03535
Saint Lucia,LCA,1976,57.440353
Saint Lucia,LCA,1977,54.708565
Saint Lucia,LCA,1979,42.9147
Saint Lucia,LCA,1980,45.47619
Saint Lucia,LCA,1981,53.988403
Saint Lucia,LCA,1983,32.09742
Saint Lucia,LCA,1986,43.83733
Saint Lucia,LCA,1987,52.62065
Saint Lucia,LCA,1988,45.597332
Saint Lucia,LCA,1989,29.373726
Saint Lucia,LCA,1990,31.909973
Saint Lucia,LCA,1991,19.953829
Saint Lucia,LCA,1992,22.814957
Saint Lucia,LCA,1993,17.143234
Saint Lucia,LCA,1994,24.750336
Saint Lucia,LCA,1995,25.695644
Saint Lucia,LCA,1996,28.847857
Saint Lucia,LCA,1997,21.810162
Saint Lucia,LCA,1998,26.532173
Saint Lucia,LCA,1999,35.61953
Saint Lucia,LCA,2000,16.478542
Saint Lucia,LCA,2001,24.220175
Saint Lucia,LCA,2002,24.678493
Saint Lucia,LCA,2003,40.527443
Saint Lucia,LCA,2004,29.836493
Saint Lucia,LCA,2005,40.364204
Saint Lucia,LCA,2006,21.558493
Saint Lucia,LCA,2008,21.088528
Saint Lucia,LCA,2009,20.283298
Saint Lucia,LCA,2010,22.61345
Saint Lucia,LCA,2011,17.366388
Saint Lucia,LCA,2012,20.846962
Saint Lucia,LCA,2013,23.481441
Saint Lucia,LCA,2014,24.630499
Saint Lucia,LCA,2020,14.587169
Saint Lucia,LCA,2019,15.915755
Saint Lucia,LCA,2018,20.046366
Saint Lucia,LCA,2017,17.846615
Saint Lucia,LCA,2016,20.719162
Saint Lucia,LCA,2015,17.439995
Saint Vincent and the Grenadines,VCT,1970,54.632496
Saint Vincent and the Grenadines,VCT,1971,49.58426
Saint Vincent and the Grenadines,VCT,1972,85.76758
Saint Vincent and the Grenadines,VCT,1974,106.953545
Saint Vincent and the Grenadines,VCT,1977,73.14672
Saint Vincent and the Grenadines,VCT,1978,66.74422
Saint Vincent and the Grenadines,VCT,1979,54.59556
Saint Vincent and the Grenadines,VCT,1982,59.456356
Saint Vincent and the Grenadines,VCT,1983,42.25443
Saint Vincent and the Grenadines,VCT,1984,27.021053
Saint Vincent and the Grenadines,VCT,1985,24.056013
Saint Vincent and the Grenadines,VCT,1986,24.124983
Saint Vincent and the Grenadines,VCT,1987,25.007156
Saint Vincent and the Grenadines,VCT,1990,34.949802
Saint Vincent and the Grenadines,VCT,1995,56.119205
Saint Vincent and the Grenadines,VCT,1996,26.845245
Saint Vincent and the Grenadines,VCT,1997,19.872618
Saint Vincent and the Grenadines,VCT,1998,14.838845
Saint Vincent and the Grenadines,VCT,1999,16.861599
Saint Vincent and the Grenadines,VCT,2000,72.03539
Saint Vincent and the Grenadines,VCT,2001,60.568996
Saint Vincent and the Grenadines,VCT,2002,67.14968
Saint Vincent and the Grenadines,VCT,2003,60.391926
Saint Vincent and the Grenadines,VCT,2004,52.944515
Saint Vincent and the Grenadines,VCT,2005,69.18941
Saint Vincent and the Grenadines,VCT,2006,73.37108
Saint Vincent and the Grenadines,VCT,2007,41.63238
Saint Vincent and the Grenadines,VCT,2008,49.422634
Saint Vincent and the Grenadines,VCT,2009,35.97863
Saint Vincent and the Grenadines,VCT,2010,54.232872
Saint Vincent and the Grenadines,VCT,2011,47.709366
Saint Vincent and the Grenadines,VCT,2012,69.64429
Saint Vincent and the Grenadines,VCT,2013,67.90987
Saint Vincent and the Grenadines,VCT,2014,64.904854
Saint Vincent and the Grenadines,VCT,2021,44.59529
Saint Vincent and the Grenadines,VCT,2020,50.9331
Saint Vincent and the Grenadines,VCT,2019,34.036777
Saint Vincent and the Grenadines,VCT,2018,29.106098
Saint Vincent and the Grenadines,VCT,2017,36.228573
Saint Vincent and the Grenadines,VCT,2016,55.38883
Saint Vincent and the Grenadines,VCT,2015,42.326775
Sao Tome and Principe,STP,1984,230.0312
Sao Tome and Principe,STP,1985,192.70427
Sao Tome and Principe,STP,1987,181.50275
Serbia,SRB,1998,6.902311
Serbia,SRB,1999,6.4955807
Serbia,SRB,2000,6.8293023
Serbia,SRB,2001,5.8735366
Serbia,SRB,2002,5.6656137
Serbia,SRB,2003,6.154957
Serbia,SRB,2004,5.664091
Serbia,SRB,2005,5.9350066
Serbia,SRB,2006,4.661094
Serbia,SRB,2007,4.492537
Serbia,SRB,2008,3.8527071
Serbia,SRB,2009,4.12157
Serbia,SRB,2010,4.2355886
Serbia,SRB,2011,4.043762
Serbia,SRB,2012,4.097164
Serbia,SRB,2013,5.032799
Serbia,SRB,2014,4.8236227
Serbia,SRB,2021,8.114943
Serbia,SRB,2020,6.42869
Serbia,SRB,2019,5.749556
Serbia,SRB,2018,5.650255
Serbia,SRB,2017,4.8852186
Serbia,SRB,2016,4.905307
Serbia,SRB,2015,5.0891075
Seychelles,SYC,1985,58.3083
Seychelles,SYC,1986,64.76564
Seychelles,SYC,1987,82.22275
Seychelles,SYC,2001,88.81036
Seychelles,SYC,2002,47.387722
Seychelles,SYC,2003,64.683716
Seychelles,SYC,2004,52.305767
Seychelles,SYC,2005,84.227196
Seychelles,SYC,2006,61.329113
Seychelles,SYC,2007,72.59174
Seychelles,SYC,2008,41.83895
Seychelles,SYC,2009,62.735878
Seychelles,SYC,2010,69.151436
Seychelles,SYC,2011,31.965952
Seychelles,SYC,2012,56.72025
Seychelles,SYC,2013,69.70668
Seychelles,SYC,2014,100.13587
Seychelles,SYC,2021,27.595589
Seychelles,SYC,2020,26.75059
Seychelles,SYC,2019,42.449383
Seychelles,SYC,2017,48.49869
Seychelles,SYC,2016,53.656673
Seychelles,SYC,2015,47.151543
Singapore,SGP,1963,104.51859
Singapore,SGP,1964,105.30143
Singapore,SGP,1965,97.9129
Singapore,SGP,1966,85.91255
Singapore,SGP,1967,79.837326
Singapore,SGP,1968,72.8143
Singapore,SGP,1969,64.08251
Singapore,SGP,1970,61.362053
Singapore,SGP,1971,58.14374
Singapore,SGP,1972,61.560448
Singapore,SGP,1973,58.501125
Singapore,SGP,1974,56.502193
Singapore,SGP,1975,47.760807
Singapore,SGP,1976,42.56393
Singapore,SGP,1977,41.851532
Singapore,SGP,1978,38.995724
Singapore,SGP,1979,38.631596
Singapore,SGP,1980,30.933336
Singapore,SGP,1981,29.225782
Singapore,SGP,1982,26.208935
Singapore,SGP,1983,28.198019
Singapore,SGP,1984,25.537413
Singapore,SGP,1985,23.858273
Singapore,SGP,1986,24.626799
Singapore,SGP,1987,25.302422
Singapore,SGP,1988,50.58678
Singapore,SGP,1989,23.339216
Singapore,SGP,1990,17.332468
Singapore,SGP,1991,14.270451
Singapore,SGP,1992,14.167109
Singapore,SGP,1993,16.577446
Singapore,SGP,1994,15.034851
Singapore,SGP,1995,14.3828
Singapore,SGP,1996,12.940634
Singapore,SGP,1997,11.2205925
Singapore,SGP,1998,12.952175
Singapore,SGP,1999,10.417725
Singapore,SGP,2000,9.139516
Singapore,SGP,2001,8.902048
Singapore,SGP,2002,8.433976
Singapore,SGP,2003,6.9934297
Singapore,SGP,2004,8.146421
Singapore,SGP,2005,9.789884
Singapore,SGP,2006,6.344938
Singapore,SGP,2007,7.1609545
Singapore,SGP,2008,6.795558
Singapore,SGP,2009,6.228504
Singapore,SGP,2010,5.708596
Singapore,SGP,2011,5.069636
Singapore,SGP,2012,4.6688485
Singapore,SGP,2013,4.052603
Singapore,SGP,2014,3.9542904
Singapore,SGP,2020,2.9622805
Singapore,SGP,2019,3.7174625
Singapore,SGP,2018,3.4312027
Singapore,SGP,2017,3.1622486
Singapore,SGP,2016,3.2060175
Singapore,SGP,2015,3.5904558
Slovakia,SVK,1992,3.7560768
Slovakia,SVK,1993,3.5720491
Slovakia,SVK,1994,4.255481
Slovakia,SVK,1995,3.2161021
Slovakia,SVK,1996,3.5049381
Slovakia,SVK,1997,3.8821483
Slovakia,SVK,1998,2.7968144
Slovakia,SVK,1999,3.2389536
Slovakia,SVK,2000,3.3307693
Slovakia,SVK,2001,3.7305722
Slovakia,SVK,2003,4.5857043
Slovakia,SVK,2002,3.4240146
Slovakia,SVK,2004,3.7264233
Slovakia,SVK,2005,3.9002612
Slovakia,SVK,2006,4.46372
Slovakia,SVK,2007,4.5091577
Slovakia,SVK,2008,4.763388
Slovakia,SVK,2009,5.187491
Slovakia,SVK,2010,5.058985
Slovakia,SVK,2012,2.9774632
Slovakia,SVK,2013,4.288167
Slovakia,SVK,2014,4.782668
Slovakia,SVK,2019,8.497701
Slovakia,SVK,2018,7.4499836
Slovakia,SVK,2017,7.5967875
Slovakia,SVK,2016,6.141083
Slovenia,SVN,1985,6.5923967
Slovenia,SVN,1986,5.7851386
Slovenia,SVN,1987,7.2666516
Slovenia,SVN,1988,6.259359
Slovenia,SVN,1989,7.8698893
Slovenia,SVN,1990,5.7810497
Slovenia,SVN,1991,5.6879835
Slovenia,SVN,1992,6.3507476
Slovenia,SVN,1993,5.126813
Slovenia,SVN,1994,4.0213976
Slovenia,SVN,1995,3.945528
Slovenia,SVN,1996,4.307901
Slovenia,SVN,1997,3.7592628
Slovenia,SVN,1998,4.964797
Slovenia,SVN,1999,4.020751
Slovenia,SVN,2000,4.0562687
Slovenia,SVN,2001,4.3781853
Slovenia,SVN,2002,4.360113
Slovenia,SVN,2003,3.762925
Slovenia,SVN,2004,3.5479224
Slovenia,SVN,2005,6.377692
Slovenia,SVN,2006,4.519308
Slovenia,SVN,2007,4.926857
Slovenia,SVN,2008,4.1073647
Slovenia,SVN,2009,2.7839127
Slovenia,SVN,2010,2.4230447
Slovenia,SVN,2011,2.0848873
Slovenia,SVN,2012,2.6773446
Slovenia,SVN,2013,2.5772035
Slovenia,SVN,2014,3.1722963
Slovenia,SVN,2020,2.7483935
Slovenia,SVN,2019,1.7440444
Slovenia,SVN,2018,2.4557004
Slovenia,SVN,2017,2.6481879
Slovenia,SVN,2016,2.7891853
Slovenia,SVN,2015,3.1283982
South Africa,ZAF,1996,121.024315
South Africa,ZAF,1997,124.02168
South Africa,ZAF,1998,153.8748
South Africa,ZAF,1999,186.93945
South Africa,ZAF,2000,223.05661
South Africa,ZAF,2001,248.16748
South Africa,ZAF,2002,288.0688
South Africa,ZAF,2003,323.25354
South Africa,ZAF,2004,337.65506
South Africa,ZAF,2005,356.52222
South Africa,ZAF,2006,384.78732
South Africa,ZAF,2007,367.33023
South Africa,ZAF,2008,384.67853
South Africa,ZAF,2009,340.00677
South Africa,ZAF,2010,311.5904
South Africa,ZAF,2011,273.52264
South Africa,ZAF,2012,244.40677
South Africa,ZAF,2013,229.11285
South Africa,ZAF,2014,215.33247
South Africa,ZAF,2018,150.09996
South Africa,ZAF,2017,163.83194
South Africa,ZAF,2016,177.13515
South Africa,ZAF,2015,192.74106
South Korea,KOR,1985,28.831865
South Korea,KOR,1986,25.250404
South Korea,KOR,1987,23.34128
South Korea,KOR,1988,20.29548
South Korea,KOR,1989,18.199633
South Korea,KOR,1990,17.763832
South Korea,KOR,1991,16.474743
South Korea,KOR,1992,16.877096
South Korea,KOR,1993,17.46033
South Korea,KOR,1994,17.44863
South Korea,KOR,1995,15.207576
South Korea,KOR,1996,13.800128
South Korea,KOR,1997,13.782445
South Korea,KOR,1998,16.096712
South Korea,KOR,1999,14.187954
South Korea,KOR,2000,15.821337
South Korea,KOR,2001,14.136014
South Korea,KOR,2002,13.5056505
South Korea,KOR,2003,12.022216
South Korea,KOR,2004,11.189023
South Korea,KOR,2005,11.545104
South Korea,KOR,2006,10.905512
South Korea,KOR,2007,10.29365
South Korea,KOR,2008,10.238212
South Korea,KOR,2009,10.501478
South Korea,KOR,2010,11.125511
South Korea,KOR,2011,10.752371
South Korea,KOR,2012,10.678896
South Korea,KOR,2013,9.598064
South Korea,KOR,2014,9.323509
South Korea,KOR,2020,9.014768
South Korea,KOR,2019,8.821515
South Korea,KOR,2018,9.401576
South Korea,KOR,2017,9.0752125
South Korea,KOR,2016,9.675549
South Korea,KOR,2015,9.305001
Spain,ESP,1951,161.44258
Spain,ESP,1952,116.10285
Spain,ESP,1953,99.39654
Spain,ESP,1954,88.37721
Spain,ESP,1955,87.32874
Spain,ESP,1956,76.74916
Spain,ESP,1957,73.70391
Spain,ESP,1958,63.480442
Spain,ESP,1959,60.832073
Spain,ESP,1960,56.708984
Spain,ESP,1961,54.088047
Spain,ESP,1962,51.164406
Spain,ESP,1963,45.8487
Spain,ESP,1964,40.778366
Spain,ESP,1965,37.994648
Spain,ESP,1966,31.686176
Spain,ESP,1967,27.45906
Spain,ESP,1968,24.960941
Spain,ESP,1969,23.90145
Spain,ESP,1970,21.515306
Spain,ESP,1971,22.476511
Spain,ESP,1972,20.004229
Spain,ESP,1973,19.06029
Spain,ESP,1974,16.81087
Spain,ESP,1975,16.492426
Spain,ESP,1976,15.880357
Spain,ESP,1977,14.970173
Spain,ESP,1978,15.242869
Spain,ESP,1979,13.940055
Spain,ESP,1980,9.92148
Spain,ESP,1981,9.409576
Spain,ESP,1982,8.169031
Spain,ESP,1983,7.881006
Spain,ESP,1984,7.552963
Spain,ESP,1985,7.560324
Spain,ESP,1986,7.7369123
Spain,ESP,1987,8.159087
Spain,ESP,1988,9.175214
Spain,ESP,1989,11.020519
Spain,ESP,1990,12.83646
Spain,ESP,1991,14.469747
Spain,ESP,1992,16.291729
Spain,ESP,1993,18.291714
